Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Bwd IAT Tot,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.8.127-62.42.6.178-48982-443-6,192.168.8.127,50174,62.42.6.178,458,6,7/11/2017 12:15:41 AM,10191706,12,243,6080,156163,341,252,314.9544069705723,254.08770808182578,42,74,49.58813278497384,9.521409392194913,6865346.785724877,1028.6683344076966,8785649.46264274,5455028.40339818,71154905.6148553,11929.724878369398,62563390.57882127,6892254.728052168,38332739.93800037,132720.51910922068,0,0,0,0,468,8032,0.29129208110016597,19.890301517232718,46,1322,734.8046034120547,582.8468695648668,339577.3870633736,1,0,1,5,135,0,0,0,3.873019900495855,116.34983371332035,1327.4163963408525,1061.7160361594306,7,13604,230,151192,7014,46904,10,15,3697194.9185507027,1910431.240074856,6136002.876291585,1306548.5634878676,65180672.84629799,43947314.381846845,592772775.3821497,50572885.81459115,BENIGN
192.168.4.218-14.32.164.58-3579-80-17,192.168.4.218,3533,14.32.164.58,364,17,7/11/2017 8:28:28 AM,69781626,48,345,16035,476938,93,90,115.09539461993944,68.9422239350456,770,631,663.0827375089474,455.0284219439925,3089661.431137454,2287.5008951944747,7576042.780358615,5261211.98915592,28143345.670300983,6130140.055835911,32636893.42562334,654501.9176367304,87418212.13788725,144897.02603718312,0,0,0,0,1517,11493,6.5102732789612,0.8451077104065763,60,1354,1148.371576597393,696.9663296245259,477148.84338741493,0,0,0,3,197,0,0,0,1.8286644425357323,62.662008493895044,419.8834191307919,145.99719292183397,59,15970,340,458322,12537,1670,34,14,8999611.284595639,6794294.587053612,98559756.87018636,3329713.1869342066,62177836.2900498,501559.29743586713,895462687.354626,52695110.34278822,BENIGN
192.168.6.166-40.54.64.125-16272-21-17,192.168.6.166,16955,40.54.64.125,21,17,7/12/2017 11:01:44 AM,52362239,196,373,69480,262826,102,60,44.58180755862197,75.7840506043651,1090,1015,1023.6935077893452,197.53249951030872,3484931.580413912,3683.4263236804527,2827804.8173515466,2270006.1805662955,92283678.52616145,1624980.6163773413,7445217.403459067,44320.10354914948,13983897.182225574,80293.84244455097,0,0,0,0,5757,11847,4.741899374899766,6.87756020480461,50,1347,719.2460012868125,511.97319582391776,278208.72199879435,1,1,1,122,0,0,0,0,4.327646475230934,649.2028215019051,574.1159961184758,913.3644761469202,180,67749,377,252740,43110,8833,172,32,1706528.8311701007,1425167.1011103005,74057271.29054381,88039.61834920963,30888267.097029664,13159790.800356241,315312681.57607996,4113552.2561690537,BENIGN
192.168.7.94-140.88.241.245-51510-80-6,192.168.7.94,50827,140.88.241.245,430,6,7/7/2017 12:13:02 AM,7634743,490,410,427352,536019,620,507,602.4757173881228,251.77118911011388,858,62,565.5988383154772,312.69055196708246,1520665.4174740398,434.3922070506765,720816.5571408003,729749.5385689607,98010437.50703041,137244.5104029053,32615866.448779054,89794.30507454605,59939895.36765986,230885.89595251856,0,0,0,0,15560,12998,68.368571549128,56.36214815785279,15,174,62.686788121939394,41.167485972980195,0.4996,0,1,1,377,864,0,0,0,0.618310369056323,627.4411353331772,126.12950401434877,965.3475981272738,486,419973,388,525706,21430,16061,6,16,6784934.543939366,1074592.9235941733,93938355.46399604,3796420.360184447,78657768.91011915,55978492.72104399,238754445.63196298,10792452.867421452,DoS Hulk
192.168.7.227-27.85.92.141-27340-8080-6,192.168.7.227,27729,27.85.92.141,8097,6,7/14/2017 17:28:59 AM,47135057,466,165,573579,89717,803,435,731.8224387609966,278.32940308711557,684,605,625.691104987189,328.99685937652526,3744964.177104201,2819.410244473168,7377968.452563569,2734324.3188696583,51444373.93450739,6972251.535234863,72375.87942785105,151210.057238308,4610299.4769994,217092.62738528007,0,0,0,0,14945,4999,9.519251730114837,2.9300569490613553,1,656,669.3640422526629,147.98753628145238,26492.118319578534,1,0,0,455,326,0,0,0,1.5630122210444721,809.8135364989225,1348.7567751966985,1192.9655761039123,460,600218,153,80112,20094,13808,18,38,3548283.2857548585,639868.7406653331,36860514.06997453,2071925.35534172,23343184.916962713,18763514.668519616,99368085.7837565,8246829.024780581,PortScan
192.168.9.192-29.33.215.250-63511-8080-6,192.168.9.192,62817,29.33.215.250,6343,6,7/7/2017 10:47:40 AM,98196781,15,71,3127,91000,444,25,154.0585381932405,121.28439760201904,308,104,301.1460586834753,49.69929207942437,4408290.863106092,1807.9444959802352,9499541.766131409,6369735.587478356,20803450.587346684,3504422.4023264283,18291678.460520253,2782015.600816858,88439765.70375375,1362900.245348598,0,0,0,0,477,2071,8.082362797931221,2.948793530072578,25,596,257.4293702889088,0.7068,0.4996,0,0,1,2,16,0,0,0,4.9457072564573545,79.98385974905257,1071.958394078925,871.6867483015899,19,144,68,88967,57836,60500,5,29,4091340.417595774,2379727.1188970725,62189268.13996342,889625.5784560717,78152144.5427139,53020019.57769514,688047432.0411521,76930826.45159908,PortScan
192.168.8.9-189.73.208.12-36379-24710-6,192.168.8.9,36131,189.73.208.12,23844,6,7/10/2017 9:00:22 AM,31444464,41,224,5942,55955,978,494,981.0955021534277,841.98396242258,1092,881,936.486809076982,548.1262372391835,6659650.872532614,1587.9678188745181,4626404.720411306,4281583.523735324,18830729.968291894,3126330.265412737,35647062.16427969,790688.11342647,60977469.966135524,307682.3421681898,0,0,0,0,1701,7105,5.12853846958213,4.932853785992995,7,536,294.07371583559,206.08169632320485,50045.42778090946,0,1,1,45,106,0,0,0,0.6780099012701172,687.0389971120023,1097.6613540234998,1047.8549944849492,48,11553,207,54280,37246,13565,17,22,2561484.628029982,1780148.9807322617,32645077.70107615,1812274.681516284,46598567.03070431,28318630.057199102,533776277.28610486,44261067.40859684,DoS Hulk
192.168.10.232-170.22.130.44-4963-443-17,192.168.10.232,5333,170.22.130.44,546,17,7/7/2017 15:41:00 AM,7825947,212,348,138499,354577,1371,730,1239.7683503456444,12.96203883059272,1325,810,925.6010352011459,342.1653963338763,9664639.39233566,487.1198278860373,3144328.5253457394,2740578.75743921,53356440.785608046,618440.525955969,49389260.048118636,11255.500580154709,46699566.36970723,130583.40360382025,0,0,0,0,6245,11416,28.135254990597335,37.75675855874783,21,1065,439.4526181486021,84.88652956161971,10236.614249998078,0,0,0,132,321,0,0,0,1.769040979118782,376.1429863684745,946.8463338160367,332.45945607114606,219,164447,330,347740,36166,8353,152,24,8772621.506061226,7592293.276350383,83114285.71521756,237273.84776990663,54094444.38928902,15663935.950892247,206503117.62947273,49049055.60298343,DDoS
192.168.3.45-143.79.145.4-36154-22-17,192.168.3.45,34899,143.79.145.4,21,17,7/10/2017 16:12:22 AM,79313418,296,292,149907,20845,22,11,3.0369,1.2781,1189,565,828.5383835285847,660.7407643538359,2087662.194075601,4478.579122460354,926988.2709170307,169816.10309288377,26861920.025448173,484662.7393854802,84650557.99617752,42.2522,95449194.49158677,318231.5755878703,0,0,0,0,9655,10037,4.9774111834746915,8.375385445906216,10,1350,736.8801029298245,103.85754711426402,12816.58342554072,1,0,1,229,147,0,0,0,4.189973934149776,813.0311656399452,646.4433682859723,176.26123150265997,300,163306,302,7233,46519,64320,284,9,5811799.574014082,2857117.3446334293,27885506.435246162,859366.7863139661,54110481.32456592,46053843.14366546,75738032.9042936,15902992.928553483,BENIGN
192.168.7.201-211.14.16.142-52893-3306-17,192.168.7.201,53188,211.14.16.142,3081,17,7/10/2017 17:55:17 AM,51312226,387,292,65935,89509,1357,199,934.8882737702747,916.9283295867511,880,917,901.0191873606217,419.19995198213013,1927317.2715185138,155.98656241659344,2051792.7186189487,482646.74266367825,15281415.274924286,1120259.0879694754,81993085.71206747,294460.8800913672,36871742.48129882,18179.362014803584,0,0,0,0,12496,9564,7.8796180334905035,5.774978589980696,59,594,312.3195817341991,104.26169877929068,0.4996,0,0,0,282,614,0,0,0,2.089173204845872,373.2230071160562,1269.9536962977093,1330.8616296999132,395,54854,300,89534,22266,26313,107,17,5179052.744888177,877296.4439372829,81064311.75070277,53266.97363374927,2186354.5366747896,80532.56870987691,600091419.5016887,1734713.7904539953,Bot
192.168.10.83-181.132.36.161-52867-22-17,192.168.10.83,52468,181.132.36.161,197,17,7/11/2017 13:12:37 AM,71533583,40,420,52918,571730,1092,64,966.2477864281276,707.3682544496887,976,541,564.095783273607,329.67760753150026,3111848.8174980823,2978.166414062358,5660136.449259387,1440871.6550087284,53436223.68791086,3422032.9545979653,73333139.32424012,1843912.4710298937,38659325.46247991,135033.33197169646,0,0,0,0,1557,13410,1.2068489711022714,5.510025075741098,28,902,222.88182949984596,0.7068,4468.933244536155,1,0,1,33,261,0,0,0,0.738451860805404,40.0892,703.0625987157935,116.89342419289324,42,61503,411,574102,30423,51945,8,20,1116954.1822144268,574310.4559174031,67183957.88875726,86852.70855855959,86286948.54656275,63851087.490129836,563950839.2988919,67788945.40293184,BENIGN
192.168.2.91-221.114.42.26-26822-58782-6,192.168.2.91,25938,221.114.42.26,58342,6,7/12/2017 9:01:15 AM,1621474,257,409,109150,490594,279,149,176.51641868400574,145.95038521812245,20,24,37.30463323618393,27.308071825932046,8314429.796367755,4729.988909462243,8848936.389065418,158523.5493382185,90888953.23119266,3550839.6430796017,27781713.35917224,42.2522,23306545.021812007,64608.84645712822,0,0,0,0,8284,13808,81.9170575495583,133.20414949038448,38,660,527.4142896776768,246.0902559724468,46284.87628620813,0,0,1,197,191,0,0,0,0.9922937215293977,667.7801951684622,1224.2671287341996,1112.7786771200165,250,109312,415,493595,21314,49923,150,30,7413219.984283535,1515948.2342421915,83034553.35348175,4380073.767362108,47578001.783234656,35870983.78772125,604945640.9127228,35740177.37465021,BENIGN
192.168.1.243-40.174.128.236-12527-22-6,192.168.1.243,10849,40.174.128.236,610,6,7/7/2017 14:24:09 AM,39229795,256,33,131627,417,1351,424,697.2609580614468,508.39234205196175,73,50,67.1425819049391,0.4954,5385807.72658862,2633.3462106810316,1138484.515767937,1240754.5775953988,6971529.399662554,1001495.8172921444,40225918.2302776,73707.34230802127,54832973.64354438,1606605.0656386288,0,0,0,0,7944,1060,15.959197741435526,0.0422,58,271,177.8939231425229,3.4646249440339236,0.4996,0,1,1,27,80,0,0,0,0.04462636873372483,87.93051633761583,596.594075259928,818.1532370098673,256,112426,32,13659,27585,5297,37,8,6695270.02598438,5984654.275964438,93554740.10778472,4153818.922018473,28624441.710261997,17380316.899882734,466799071.66720366,23274971.61600767,BENIGN
192.168.4.148-148.89.145.91-22329-21-17,192.168.4.148,21737,148.89.145.91,1234,17,7/12/2017 9:24:39 AM,35583534,235,325,80858,455705,348,321,348.82007928116127,115.9978868382339,1305,1249,1289.1210538875355,1087.46278637636,459146.44588102016,790.4588093592646,2131977.7062084875,590491.0103213987,30912720.520438407,566471.2841187858,64336996.49218476,395190.81330079254,26759280.772699777,41490.61513343431,0,0,0,0,7954,10409,5.803080105060092,9.106412090189467,10,103,52.799924097850706,0.7068,7397.338576734277,1,1,1,102,180,0,0,0,1.288053431746965,760.6733791791409,1078.5864144327622,337.6756021008315,237,70563,324,449189,52628,13893,15,12,9307777.15616014,4442495.208131069,12597045.469222099,7116580.029377125,52428835.10932538,51719597.978239805,136916113.01443744,31984018.242028683,BENIGN
192.168.10.1-71.74.66.139-17450-443-6,192.168.10.1,18417,71.74.66.139,154,6,7/7/2017 10:00:22 AM,106038791,409,111,332329,417,397,130,169.34473192635602,117.66674361084212,1059,236,892.5166295463619,427.0499672328152,7991459.42484209,2628.614869654757,857657.0746947795,802504.6921000598,95879620.20299402,1424.9626,77793630.87129568,239497.74435880635,85556117.39333431,688771.409726448,0,0,0,0,13104,3975,3.161863183934483,0.15779107296675365,54,874,411.87583759976553,58.93559420354177,747.1720638838526,1,1,0,37,481,0,0,0,3.5707917702782908,467.0912759903613,1312.8304282929814,509.13098452477783,402,337623,120,417,20255,8515,60,25,6362491.184827561,3522268.6285809954,74094061.24087769,2460200.9847109425,60682886.427469805,17773725.15504451,544710023.9439698,24133564.901529584,BENIGN
192.168.2.147-187.128.228.5-59777-443-6,192.168.2.147,60787,187.128.228.5,21,6,7/7/2017 14:17:09 AM,93673237,175,474,105563,602183,57,13,3.0369,25.577050450826572,1004,441,651.9671642205432,502.5335692885641,8155941.544545033,344.6450154788284,2357317.1693172664,991663.3048816684,70713022.19728175,1890577.2815700595,11627738.183815677,21769.074804781725,53289234.87459977,205818.34633310116,0,0,0,0,5205,14609,4.404522257974942,6.0738486796476545,40,1363,142.83931330449417,96.6631184194203,23635.85477060947,1,1,1,105,53,0,0,0,4.621201858912014,123.8736267217408,742.3609881922496,1140.520338785582,182,99537,446,612905,26348,23902,131,10,9914468.003433064,6419847.030803781,34174916.550628126,3738864.7925079246,10876841.034321647,6847753.61657083,478253106.7998095,8469492.596760489,BENIGN
192.168.2.161-213.160.10.194-48335-3306-6,192.168.2.161,48240,213.160.10.194,3575,6,7/11/2017 11:08:43 AM,52771204,14,388,11325,122909,281,128,231.38445090265458,23.798335506833574,521,143,457.8107750656122,464.1683481838399,3089641.9073426253,3353.3729572464886,3091493.497117973,301554.8157037013,72595747.42168403,287860.8846922325,7307085.861685907,683081.7124345086,51059172.55052819,98520.34848304867,0,0,0,0,186,11990,0.0152,8.218093850254835,1,367,74.66585738915025,97.82341763266297,0.4996,0,0,0,6,153,0,0,0,1.0067195966884261,109.5166518098032,551.6311540877043,1039.8041757726915,18,19252,401,133071,64148,27273,13,33,1260464.5443329895,516239.67482760863,25228713.905543447,488109.1644255558,73115448.81461905,27126488.572921377,320737575.3533843,24288175.975272577,PortScan
192.168.9.111-12.68.237.90-61135-22-17,192.168.9.111,63038,12.68.237.90,44,17,7/11/2017 12:51:17 AM,85712896,293,483,50556,48119,645,296,589.3938225573078,575.5675011178924,572,306,562.5258618855114,145.51111645652864,924249.9300945473,2741.34799181518,6298534.460381471,566556.9061054375,54364672.266399175,2383878.1677823747,63236606.07238858,148011.35836480302,52057675.610412024,89854.79796147345,0,0,0,0,9605,15408,7.124864003698855,5.447295982774483,11,406,242.996285515632,179.91580088803562,33184.37175070805,1,1,1,205,395,0,0,0,0.7165035170584246,511.5095839055378,703.875866007685,455.53407748670134,313,73796,488,33836,54076,49039,13,23,9778449.194060571,3966518.333057136,84856229.57961752,8316627.785292944,30728911.33766249,11712304.11323144,477401562.8135012,9992872.53075488,BENIGN
192.168.1.80-202.225.17.149-24935-443-6,192.168.1.80,24071,202.225.17.149,107,6,7/11/2017 13:47:26 AM,25531899,97,69,142418,26732,1117,1035,1109.5793428451614,924.749365394957,537,481,545.6351083111913,156.92462384596726,8406602.199014762,3955.650576637617,4676388.665563461,458910.5576938507,77648727.25003555,1116375.436746937,68070385.82918018,499702.65343792376,69508740.14826578,1013284.7681702445,0,0,0,0,2864,1918,8.729721711738502,0.0422,0,571,307.0996659461113,149.74338623290203,33978.812145720876,1,1,0,89,96,0,0,0,3.2172594014290437,683.4047020169944,855.7585620340469,1194.66462028219,98,132286,72,55488,46916,13357,81,22,4932203.858371205,2784318.639724912,95445506.5200669,1560729.5742993946,60742207.95042566,38814407.44595678,674268632.0012307,27842517.02516743,DDoS
192.168.9.142-153.206.244.152-9384-80-6,192.168.9.142,8954,153.206.244.152,21,6,7/10/2017 10:24:36 AM,101425288,148,23,189451,13015,529,426,494.76331759529876,100.23028987634163,765,467,637.0023504865097,182.77387355640514,4386332.528692646,4743.95787543721,8849947.896471675,7121936.969090725,36511644.28159314,7907685.808863296,90882300.93562761,585757.7213241876,38794792.2664375,1449311.119023254,0,0,0,0,4244,763,5.69777426516654,1.797062232453299,60,225,93.98644694677719,0.7068,5912.432147914144,1,0,0,18,61,0,0,0,3.67490761204248,578.0770235344896,712.9336560794922,1274.8676138084436,130,195996,35,21249,54647,17565,124,40,5378240.470753826,5045593.165774161,87148167.78920665,3556601.794939489,40739675.53568229,22919853.703952607,920672487.3231863,31578144.747568596,BENIGN
192.168.8.157-65.176.232.123-61279-443-17,192.168.8.157,62149,65.176.232.123,740,17,7/14/2017 13:14:09 AM,38077324,319,381,94690,390636,530,140,340.38361443691264,12.778173470740203,648,165,157.37402792987447,76.41618475021036,8751988.85322622,4341.158948990046,9793122.961753795,1241999.3032796986,66728906.106089026,1772613.9767312359,40706882.63687315,42.2522,89932574.06839053,293504.73539182293,0,0,0,0,10898,12448,4.722791568129843,8.573390313415231,23,795,291.8770842924171,104.09836519703954,19573.674059800935,1,1,1,201,470,0,0,0,3.5866890678397123,230.27891310574046,332.160368838136,309.9285612694578,314,91136,376,405347,25403,47251,238,35,3861051.355507869,1075944.1890250552,43030676.12401011,1764590.2971646073,54152971.70412663,25099625.443896435,885476805.4354702,52565218.32755297,PortScan
192.168.3.45-143.79.145.4-36154-22-17,192.168.3.45,33833,143.79.145.4,21,17,7/10/2017 16:12:22 AM,79644697,299,291,159352,9185,22,2,3.0369,22.071277748981842,1177,536,853.9122833966951,663.5711916470996,2269433.8398188665,4549.553342206935,983202.6084540075,248876.5401004734,23540055.59842631,620744.1149781857,79717117.9493761,290949.88116919034,95814748.15487936,189359.5824571185,0,0,0,0,9613,9609,2.6549696474491857,3.6944945138226344,10,1396,718.982503852607,80.91457641572343,15073.839651920865,1,0,1,226,153,0,0,0,4.217930630832859,785.3351004786277,670.941856535636,217.00412296216135,290,148969,307,17278,46013,64280,282,10,6088347.136133715,2739481.00738026,28413264.302350715,747704.7972775678,54334253.43214008,44820925.69857482,87444702.31063965,15536525.118216127,BENIGN
192.168.2.168-100.158.117.64-49362-22-6,192.168.2.168,48554,100.158.117.64,1738,6,7/10/2017 16:53:10 AM,3291385,34,359,20704,454895,705,521,565.207333006651,482.6873754467834,581,561,565.5326651279253,551.9336834563692,7020621.263007397,782.4416746930382,6198911.949165313,3658111.5993396095,67367559.89996415,3278357.4124045647,51738409.20509544,3102053.906735664,65270487.28589581,238290.32862867048,0,0,0,0,324,11218,12.43860372972864,92.92480384909705,51,218,127.82449578773601,28.414436574436905,14938.947848920383,1,1,1,15,127,0,0,0,1.3591584515348476,337.5134741356084,20.133,1213.8733002768286,12,3204,348,450603,17727,45685,12,38,5337710.705792513,3664631.4073607065,50089955.24252072,4072005.87139148,29376143.770829648,22830086.502036188,831145865.9968202,18429946.470010046,BENIGN
192.168.1.28-153.222.176.187-52563-22-6,192.168.1.28,52672,153.222.176.187,21,6,7/12/2017 17:12:16 AM,7387651,347,231,12067,267338,1085,429,683.5547493087832,38.30709041423425,1387,695,1144.5927403698854,741.4104836638147,1281724.4840622868,4501.374339464955,5191088.572598953,3536979.938944883,34052060.73648143,3627690.436369815,56786915.90775099,328848.3340975364,20947486.94763435,162094.06316912896,0,0,0,0,11320,7357,63.19656350065503,37.651927841843076,55,60,48.277801872730905,0.748339673110813,0.4996,1,0,1,208,565,0,0,0,3.9674428993694817,625.2353639151089,505.62478315996873,655.2357807677473,357,203,219,264999,26392,62473,93,14,2705864.0730922166,1910816.6882155915,65236496.238581866,153116.92364479363,94469045.91017872,22558093.888352517,363605553.4678456,77038245.12758559,BENIGN
192.168.3.207-97.42.55.150-33086-3306-6,192.168.3.207,32601,97.42.55.150,3720,6,7/11/2017 17:55:19 AM,52450842,396,390,331558,456365,559,288,401.08852774663325,148.2693170797542,493,112,237.7575280846123,160.87692905131485,2691735.6184201874,4641.5676699390715,1225467.748748598,43854.301883418906,76275830.80172396,498207.7566908775,84603888.27329342,262103.3360022887,89792444.6999074,275320.0180854757,0,0,0,0,12121,12085,9.496374014209163,11.301865633361809,13,1050,1072.5239898730972,727.8042458744923,528451.707122172,1,0,0,191,474,0,0,0,0.7509172173821027,231.58884567193383,1207.1718981795864,925.5592702906039,387,334741,393,479116,11233,26912,226,34,5150373.993822811,4206911.217124499,57845959.57504716,4770081.049889177,85076824.71686547,79694502.89350215,323924707.76575625,58453105.33400527,BENIGN
